,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
0,22/10/2020,22,10,2020,135,2,Afghanistan,AF,AFG,38041757.0,Asia,2.35004918
1,21/10/2020,21,10,2020,88,2,Afghanistan,AF,AFG,38041757.0,Asia,2.17392693
2,20/10/2020,20,10,2020,87,5,Afghanistan,AF,AFG,38041757.0,Asia,2.10558098
3,19/10/2020,19,10,2020,59,4,Afghanistan,AF,AFG,38041757.0,Asia,2.25804502
4,18/10/2020,18,10,2020,68,3,Afghanistan,AF,AFG,38041757.0,Asia,2.21861467
5,17/10/2020,17,10,2020,47,4,Afghanistan,AF,AFG,38041757.0,Asia,2.05826455
6,16/10/2020,16,10,2020,0,0,Afghanistan,AF,AFG,38041757.0,Asia,1.94785956
7,15/10/2020,15,10,2020,32,1,Afghanistan,AF,AFG,38041757.0,Asia,1.99254729
8,14/10/2020,14,10,2020,66,0,Afghanistan,AF,AFG,38041757.0,Asia,1.94523087
9,13/10/2020,13,10,2020,129,3,Afghanistan,AF,AFG,38041757.0,Asia,1.81116766
10,12/10/2020,12,10,2020,96,4,Afghanistan,AF,AFG,38041757.0,Asia,1.50361089
11,11/10/2020,11,10,2020,0,0,Afghanistan,AF,AFG,38041757.0,Asia,1.25125661
12,10/10/2020,10,10,2020,10,1,Afghanistan,AF,AFG,38041757.0,Asia,1.34326078
13,09/10/2020,9,10,2020,77,2,Afghanistan,AF,AFG,38041757.0,Asia,1.33274601
14,08/10/2020,8,10,2020,68,1,Afghanistan,AF,AFG,38041757.0,Asia,1.1723959
15,07/10/2020,7,10,2020,62,2,Afghanistan,AF,AFG,38041757.0,Asia,1.05936222
16,06/10/2020,6,10,2020,145,5,Afghanistan,AF,AFG,38041757.0,Asia,1.08302043
17,05/10/2020,5,10,2020,44,0,Afghanistan,AF,AFG,38041757.0,Asia,0.78072104
18,04/10/2020,4,10,2020,7,4,Afghanistan,AF,AFG,38041757.0,Asia,0.66505866
19,03/10/2020,3,10,2020,5,0,Afghanistan,AF,AFG,38041757.0,Asia,0.97524412
20,02/10/2020,2,10,2020,17,0,Afghanistan,AF,AFG,38041757.0,Asia,1.08564912
21,01/10/2020,1,10,2020,14,0,Afghanistan,AF,AFG,38041757.0,Asia,1.04096138
22,30/09/2020,30,9,2020,15,2,Afghanistan,AF,AFG,38041757.0,Asia,1.04884745
