,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
0,26/10/2020,26,10,2020,65,3,Afghanistan,AF,AFG,38041757.0,Asia,2.71806583
1,25/10/2020,25,10,2020,81,4,Afghanistan,AF,AFG,38041757.0,Asia,2.79955524
2,24/10/2020,24,10,2020,61,2,Afghanistan,AF,AFG,38041757.0,Asia,2.58663132
3,23/10/2020,23,10,2020,116,4,Afghanistan,AF,AFG,38041757.0,Asia,2.45256811
4,22/10/2020,22,10,2020,135,2,Afghanistan,AF,AFG,38041757.0,Asia,2.35004918
5,21/10/2020,21,10,2020,88,2,Afghanistan,AF,AFG,38041757.0,Asia,2.17392693
6,20/10/2020,20,10,2020,87,5,Afghanistan,AF,AFG,38041757.0,Asia,2.10558098
7,19/10/2020,19,10,2020,59,4,Afghanistan,AF,AFG,38041757.0,Asia,2.25804502
8,18/10/2020,18,10,2020,68,3,Afghanistan,AF,AFG,38041757.0,Asia,2.21861467
9,17/10/2020,17,10,2020,47,4,Afghanistan,AF,AFG,38041757.0,Asia,2.05826455
10,16/10/2020,16,10,2020,0,0,Afghanistan,AF,AFG,38041757.0,Asia,1.94785956
11,15/10/2020,15,10,2020,32,1,Afghanistan,AF,AFG,38041757.0,Asia,1.99254729
12,14/10/2020,14,10,2020,66,0,Afghanistan,AF,AFG,38041757.0,Asia,1.94523087
13,13/10/2020,13,10,2020,129,3,Afghanistan,AF,AFG,38041757.0,Asia,1.81116766
14,12/10/2020,12,10,2020,96,4,Afghanistan,AF,AFG,38041757.0,Asia,1.50361089
15,11/10/2020,11,10,2020,0,0,Afghanistan,AF,AFG,38041757.0,Asia,1.25125661
16,10/10/2020,10,10,2020,10,1,Afghanistan,AF,AFG,38041757.0,Asia,1.34326078
17,09/10/2020,9,10,2020,77,2,Afghanistan,AF,AFG,38041757.0,Asia,1.33274601
18,08/10/2020,8,10,2020,68,1,Afghanistan,AF,AFG,38041757.0,Asia,1.1723959
19,07/10/2020,7,10,2020,62,2,Afghanistan,AF,AFG,38041757.0,Asia,1.05936222
20,06/10/2020,6,10,2020,145,5,Afghanistan,AF,AFG,38041757.0,Asia,1.08302043
21,05/10/2020,5,10,2020,44,0,Afghanistan,AF,AFG,38041757.0,Asia,0.78072104
22,04/10/2020,4,10,2020,7,4,Afghanistan,AF,AFG,38041757.0,Asia,0.66505866
23,03/10/2020,3,10,2020,5,0,Afghanistan,AF,AFG,38041757.0,Asia,0.97524412
24,02/10/2020,2,10,2020,17,0,Afghanistan,AF,AFG,38041757.0,Asia,1.08564912
25,01/10/2020,1,10,2020,14,0,Afghanistan,AF,AFG,38041757.0,Asia,1.04096138
26,30/09/2020,30,9,2020,15,2,Afghanistan,AF,AFG,38041757.0,Asia,1.04884745
27,29/09/2020,29,9,2020,12,3,Afghanistan,AF,AFG,38041757.0,Asia,1.11456471
28,28/09/2020,28,9,2020,0,0,Afghanistan,AF,AFG,38041757.0,Asia,1.34326078
29,27/09/2020,27,9,2020,35,0,Afghanistan,AF,AFG,38041757.0,Asia,1.54041255
